METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ
"DEbest","dixonpr",15,3,3150,59,2.039796
"DEbest","dixonpr",15,3,3200,60,2.039796
"DEbest","dixonpr",15,3,3250,61,2.039796
"DEbest","dixonpr",15,3,3300,62,1.787346
"DEbest","dixonpr",15,3,3350,63,1.787346
"DEbest","dixonpr",15,3,3400,64,1.752851
"DEbest","dixonpr",15,3,3450,65,1.609956
"DEbest","dixonpr",15,3,3500,66,1.427262
"DEbest","dixonpr",15,3,3550,67,1.403547
"DEbest","dixonpr",15,3,3600,68,1.262141
"DEbest","dixonpr",15,3,3650,69,1.066548
"DEbest","dixonpr",15,3,3700,70,1.066548
"DEbest","dixonpr",15,3,3750,71,1.066548
"DEbest","dixonpr",15,3,3800,72,1.066548
"DEbest","dixonpr",15,3,3850,73,1.037549
"DEbest","dixonpr",15,3,3900,74,0.939550
"DEbest","dixonpr",15,3,3950,75,0.939550
"DEbest","dixonpr",15,3,4000,76,0.869947
"DEbest","dixonpr",15,3,4050,77,0.869947
"DEbest","dixonpr",15,3,4100,78,0.829554
"DEbest","dixonpr",15,3,4150,79,0.829554
"DEbest","dixonpr",15,3,4200,80,0.829554
"DEbest","dixonpr",15,3,4250,81,0.829554
"DEbest","dixonpr",15,3,4300,82,0.802575
"DEbest","dixonpr",15,3,4350,83,0.733361
"DEbest","dixonpr",15,3,4400,84,0.733361
"DEbest","dixonpr",15,3,4450,85,0.733361
"DEbest","dixonpr",15,3,4500,86,0.733361
"DEbest","dixonpr",15,3,4550,87,0.710908
"DEbest","dixonpr",15,3,4600,88,0.710908
"DEbest","dixonpr",15,3,4650,89,0.710432
"DEbest","dixonpr",15,3,4700,90,0.703342
"DEbest","dixonpr",15,3,4750,91,0.703342
"DEbest","dixonpr",15,3,4800,92,0.703342
"DEbest","dixonpr",15,3,4850,93,0.703342
"DEbest","dixonpr",15,3,4900,94,0.690572
"DEbest","dixonpr",15,3,4950,95,0.687581
"DEbest","dixonpr",15,3,5000,96,0.682529
"DEbest","dixonpr",15,4,250,1,111011.454037
"DEbest","dixonpr",15,4,300,2,111011.454037
"DEbest","dixonpr",15,4,350,3,62128.379509
"DEbest","dixonpr",15,4,400,4,52401.649126
"DEbest","dixonpr",15,4,450,5,52401.649126
"DEbest","dixonpr",15,4,500,6,23295.474027
"DEbest","dixonpr",15,4,550,7,23295.474027
"DEbest","dixonpr",15,4,600,8,23295.474027
"DEbest","dixonpr",15,4,650,9,23295.474027
"DEbest","dixonpr",15,4,700,10,23295.474027
"DEbest","dixonpr",15,4,750,11,17435.451277
"DEbest","dixonpr",15,4,800,12,7596.497174
"DEbest","dixonpr",15,4,850,13,6237.863999
"DEbest","dixonpr",15,4,900,14,5655.081775
"DEbest","dixonpr",15,4,950,15,4801.987525
"DEbest","dixonpr",15,4,1000,16,2872.574245
"DEbest","dixonpr",15,4,1050,17,2872.574245
"DEbest","dixonpr",15,4,1100,18,2645.674612
"DEbest","dixonpr",15,4,1150,19,2645.674612
"DEbest","dixonpr",15,4,1200,20,2476.300586
"DEbest","dixonpr",15,4,1250,21,1005.894414
"DEbest","dixonpr",15,4,1300,22,965.353776
"DEbest","dixonpr",15,4,1350,23,892.752536
"DEbest","dixonpr",15,4,1400,24,892.752536
"DEbest","dixonpr",15,4,1450,25,131.277500
"DEbest","dixonpr",15,4,1500,26,131.277500
"DEbest","dixonpr",15,4,1550,27,131.277500
"DEbest","dixonpr",15,4,1600,28,131.277500
"DEbest","dixonpr",15,4,1650,29,131.277500
"DEbest","dixonpr",15,4,1700,30,92.410184
"DEbest","dixonpr",15,4,1750,31,68.805188
"DEbest","dixonpr",15,4,1800,32,68.805188
"DEbest","dixonpr",15,4,1850,33,61.333784
"DEbest","dixonpr",15,4,1900,34,61.333784
"DEbest","dixonpr",15,4,1950,35,43.072350
"DEbest","dixonpr",15,4,2000,36,43.072350
"DEbest","dixonpr",15,4,2050,37,23.910871
"DEbest","dixonpr",15,4,2100,38,23.910871
"DEbest","dixonpr",15,4,2150,39,23.910871
"DEbest","dixonpr",15,4,2200,40,23.910871
"DEbest","dixonpr",15,4,2250,41,12.434372
"DEbest","dixonpr",15,4,2300,42,12.434372
"DEbest","dixonpr",15,4,2350,43,6.101287
"DEbest","dixonpr",15,4,2400,44,6.101287
"DEbest","dixonpr",15,4,2450,45,6.101287
"DEbest","dixonpr",15,4,2500,46,6.101287
"DEbest","dixonpr",15,4,2550,47,6.101287
"DEbest","dixonpr",15,4,2600,48,5.852796
"DEbest","dixonpr",15,4,2650,49,4.577024
"DEbest","dixonpr",15,4,2700,50,4.577024
"DEbest","dixonpr",15,4,2750,51,4.577024
"DEbest","dixonpr",15,4,2800,52,3.963960
"DEbest","dixonpr",15,4,2850,53,3.963960
"DEbest","dixonpr",15,4,2900,54,3.963960
"DEbest","dixonpr",15,4,2950,55,3.963960
"DEbest","dixonpr",15,4,3000,56,3.963960
"DEbest","dixonpr",15,4,3050,57,3.229026
"DEbest","dixonpr",15,4,3100,58,3.229026
"DEbest","dixonpr",15,4,3150,59,3.229026
"DEbest","dixonpr",15,4,3200,60,3.229026
"DEbest","dixonpr",15,4,3250,61,2.639939
"DEbest","dixonpr",15,4,3300,62,2.639939
"DEbest","dixonpr",15,4,3350,63,2.318862
"DEbest","dixonpr",15,4,3400,64,2.145010
"DEbest","dixonpr",15,4,3450,65,2.145010
"DEbest","dixonpr",15,4,3500,66,2.145010
"DEbest","dixonpr",15,4,3550,67,2.145010
"DEbest","dixonpr",15,4,3600,68,2.145010
"DEbest","dixonpr",15,4,3650,69,2.145010
"DEbest","dixonpr",15,4,3700,70,2.081369
"DEbest","dixonpr",15,4,3750,71,2.081369
"DEbest","dixonpr",15,4,3800,72,1.960877
"DEbest","dixonpr",15,4,3850,73,1.727044
"DEbest","dixonpr",15,4,3900,74,1.727044
"DEbest","dixonpr",15,4,3950,75,1.727044
"DEbest","dixonpr",15,4,4000,76,1.727044
"DEbest","dixonpr",15,4,4050,77,1.688972
"DEbest","dixonpr",15,4,4100,78,1.422451
"DEbest","dixonpr",15,4,4150,79,1.362551
"DEbest","dixonpr",15,4,4200,80,1.319104
"DEbest","dixonpr",15,4,4250,81,1.254709
"DEbest","dixonpr",15,4,4300,82,1.221826
"DEbest","dixonpr",15,4,4350,83,1.173352
"DEbest","dixonpr",15,4,4400,84,1.063333
"DEbest","dixonpr",15,4,4450,85,0.866575
"DEbest","dixonpr",15,4,4500,86,0.866575
"DEbest","dixonpr",15,4,4550,87,0.866575
"DEbest","dixonpr",15,4,4600,88,0.866575
"DEbest","dixonpr",15,4,4650,89,0.797051
"DEbest","dixonpr",15,4,4700,90,0.789474
"DEbest","dixonpr",15,4,4750,91,0.789474
"DEbest","dixonpr",15,4,4800,92,0.789474
"DEbest","dixonpr",15,4,4850,93,0.786863
"DEbest","dixonpr",15,4,4900,94,0.776788
"DEbest","dixonpr",15,4,4950,95,0.776788
"DEbest","dixonpr",15,4,5000,96,0.764815
"DEbest","dixonpr",15,5,250,1,187642.030776
"DEbest","dixonpr",15,5,300,2,97776.591053
"DEbest","dixonpr",15,5,350,3,97776.591053
"DEbest","dixonpr",15,5,400,4,68987.119700
"DEbest","dixonpr",15,5,450,5,68987.119700
"DEbest","dixonpr",15,5,500,6,68987.119700
"DEbest","dixonpr",15,5,550,7,34402.516290
"DEbest","dixonpr",15,5,600,8,34402.516290
"DEbest","dixonpr",15,5,650,9,34402.516290
"DEbest","dixonpr",15,5,700,10,34402.516290
"DEbest","dixonpr",15,5,750,11,9581.872316
"DEbest","dixonpr",15,5,800,12,9581.872316
"DEbest","dixonpr",15,5,850,13,6752.913388
"DEbest","dixonpr",15,5,900,14,6752.913388
"DEbest","dixonpr",15,5,950,15,6752.913388
"DEbest","dixonpr",15,5,1000,16,6752.913388
"DEbest","dixonpr",15,5,1050,17,4935.104766
"DEbest","dixonpr",15,5,1100,18,4935.104766
"DEbest","dixonpr",15,5,1150,19,4453.012011
"DEbest","dixonpr",15,5,1200,20,2811.169427
"DEbest","dixonpr",15,5,1250,21,1179.492641
"DEbest","dixonpr",15,5,1300,22,1179.492641
"DEbest","dixonpr",15,5,1350,23,983.365830
"DEbest","dixonpr",15,5,1400,24,742.080050
"DEbest","dixonpr",15,5,1450,25,616.647455
"DEbest","dixonpr",15,5,1500,26,497.006457
"DEbest","dixonpr",15,5,1550,27,328.662905
"DEbest","dixonpr",15,5,1600,28,328.662905
"DEbest","dixonpr",15,5,1650,29,295.808747
"DEbest","dixonpr",15,5,1700,30,295.808747
"DEbest","dixonpr",15,5,1750,31,292.490684
"DEbest","dixonpr",15,5,1800,32,241.467366
"DEbest","dixonpr",15,5,1850,33,170.660756
"DEbest","dixonpr",15,5,1900,34,163.438434
"DEbest","dixonpr",15,5,1950,35,158.034567
"DEbest","dixonpr",15,5,2000,36,158.034567
"DEbest","dixonpr",15,5,2050,37,127.443656
"DEbest","dixonpr",15,5,2100,38,119.628223
"DEbest","dixonpr",15,5,2150,39,119.628223
"DEbest","dixonpr",15,5,2200,40,108.386632
"DEbest","dixonpr",15,5,2250,41,108.386632
"DEbest","dixonpr",15,5,2300,42,108.214146
"DEbest","dixonpr",15,5,2350,43,108.214146
"DEbest","dixonpr",15,5,2400,44,104.694412
"DEbest","dixonpr",15,5,2450,45,96.240762
"DEbest","dixonpr",15,5,2500,46,88.689168
"DEbest","dixonpr",15,5,2550,47,69.990110
"DEbest","dixonpr",15,5,2600,48,69.990110
"DEbest","dixonpr",15,5,2650,49,60.054881
"DEbest","dixonpr",15,5,2700,50,47.813293
"DEbest","dixonpr",15,5,2750,51,43.168114
"DEbest","dixonpr",15,5,2800,52,33.130487
"DEbest","dixonpr",15,5,2850,53,22.403260
"DEbest","dixonpr",15,5,2900,54,22.403260
"DEbest","dixonpr",15,5,2950,55,20.708960
"DEbest","dixonpr",15,5,3000,56,17.758367
"DEbest","dixonpr",15,5,3050,57,17.758367
"DEbest","dixonpr",15,5,3100,58,12.434193
"DEbest","dixonpr",15,5,3150,59,10.595346
"DEbest","dixonpr",15,5,3200,60,6.956163
"DEbest","dixonpr",15,5,3250,61,6.956163
"DEbest","dixonpr",15,5,3300,62,6.956163
"DEbest","dixonpr",15,5,3350,63,6.787927
"DEbest","dixonpr",15,5,3400,64,6.787927
"DEbest","dixonpr",15,5,3450,65,6.787927
"DEbest","dixonpr",15,5,3500,66,6.787927
"DEbest","dixonpr",15,5,3550,67,6.248711
"DEbest","dixonpr",15,5,3600,68,5.181871
"DEbest","dixonpr",15,5,3650,69,5.181871
"DEbest","dixonpr",15,5,3700,70,5.181871
"DEbest","dixonpr",15,5,3750,71,4.467214
"DEbest","dixonpr",15,5,3800,72,3.121221
"DEbest","dixonpr",15,5,3850,73,3.121221
"DEbest","dixonpr",15,5,3900,74,3.121221
"DEbest","dixonpr",15,5,3950,75,3.121221
"DEbest","dixonpr",15,5,4000,76,3.121221
"DEbest","dixonpr",15,5,4050,77,3.121221
"DEbest","dixonpr",15,5,4100,78,2.672324
"DEbest","dixonpr",15,5,4150,79,2.672324
"DEbest","dixonpr",15,5,4200,80,2.672324
"DEbest","dixonpr",15,5,4250,81,2.672324
"DEbest","dixonpr",15,5,4300,82,2.612431
"DEbest","dixonpr",15,5,4350,83,1.870465
"DEbest","dixonpr",15,5,4400,84,1.870465
"DEbest","dixonpr",15,5,4450,85,1.729187
"DEbest","dixonpr",15,5,4500,86,1.693845
"DEbest","dixonpr",15,5,4550,87,1.693845
"DEbest","dixonpr",15,5,4600,88,1.514035
"DEbest","dixonpr",15,5,4650,89,1.514035
"DEbest","dixonpr",15,5,4700,90,1.489377
"DEbest","dixonpr",15,5,4750,91,1.474840
"DEbest","dixonpr",15,5,4800,92,1.420300
"DEbest","dixonpr",15,5,4850,93,1.368448
"DEbest","dixonpr",15,5,4900,94,1.319630
"DEbest","dixonpr",15,5,4950,95,1.103294
"DEbest","dixonpr",15,5,5000,96,1.103294
"DEbest","dixonpr",20,1,250,1,548365.176089
"DEbest","dixonpr",20,1,300,2,449195.222203
"DEbest","dixonpr",20,1,350,3,449195.222203
"DEbest","dixonpr",20,1,400,4,233081.903997
"DEbest","dixonpr",20,1,450,5,206642.301924
"DEbest","dixonpr",20,1,500,6,206642.301924
"DEbest","dixonpr",20,1,550,7,139186.207786
"DEbest","dixonpr",20,1,600,8,139186.207786
"DEbest","dixonpr",20,1,650,9,124932.534564
"DEbest","dixonpr",20,1,700,10,92528.408427
"DEbest","dixonpr",20,1,750,11,42023.102125
"DEbest","dixonpr",20,1,800,12,30917.250722
"DEbest","dixonpr",20,1,850,13,30917.250722
"DEbest","dixonpr",20,1,900,14,30917.250722
"DEbest","dixonpr",20,1,950,15,29282.835880
"DEbest","dixonpr",20,1,1000,16,24321.907471
"DEbest","dixonpr",20,1,1050,17,9322.711943
"DEbest","dixonpr",20,1,1100,18,9322.711943
"DEbest","dixonpr",20,1,1150,19,9322.711943
"DEbest","dixonpr",20,1,1200,20,5076.036541
"DEbest","dixonpr",20,1,1250,21,5076.036541
"DEbest","dixonpr",20,1,1300,22,4998.505694
"DEbest","dixonpr",20,1,1350,23,4998.505694
"DEbest","dixonpr",20,1,1400,24,4841.387885
"DEbest","dixonpr",20,1,1450,25,4717.821656
"DEbest","dixonpr",20,1,1500,26,4187.651074
"DEbest","dixonpr",20,1,1550,27,3760.727402
"DEbest","dixonpr",20,1,1600,28,2259.290905
"DEbest","dixonpr",20,1,1650,29,1518.418519
"DEbest","dixonpr",20,1,1700,30,1518.418519
"DEbest","dixonpr",20,1,1750,31,1286.668383
"DEbest","dixonpr",20,1,1800,32,1286.668383
"DEbest","dixonpr",20,1,1850,33,1286.668383
"DEbest","dixonpr",20,1,1900,34,699.547505
"DEbest","dixonpr",20,1,1950,35,640.066009
"DEbest","dixonpr",20,1,2000,36,640.066009
"DEbest","dixonpr",20,1,2050,37,640.066009
"DEbest","dixonpr",20,1,2100,38,487.468936
"DEbest","dixonpr",20,1,2150,39,394.854982
"DEbest","dixonpr",20,1,2200,40,394.854982
"DEbest","dixonpr",20,1,2250,41,368.824204
"DEbest","dixonpr",20,1,2300,42,368.824204
"DEbest","dixonpr",20,1,2350,43,252.746635
"DEbest","dixonpr",20,1,2400,44,137.687517
"DEbest","dixonpr",20,1,2450,45,137.687517
"DEbest","dixonpr",20,1,2500,46,137.687517
"DEbest","dixonpr",20,1,2550,47,137.687517
"DEbest","dixonpr",20,1,2600,48,82.722680
"DEbest","dixonpr",20,1,2650,49,82.722680
"DEbest","dixonpr",20,1,2700,50,82.722680
"DEbest","dixonpr",20,1,2750,51,63.248658
"DEbest","dixonpr",20,1,2800,52,52.048050
"DEbest","dixonpr",20,1,2850,53,39.974127
"DEbest","dixonpr",20,1,2900,54,39.974127
"DEbest","dixonpr",20,1,2950,55,39.974127
"DEbest","dixonpr",20,1,3000,56,32.799816
"DEbest","dixonpr",20,1,3050,57,28.416859
"DEbest","dixonpr",20,1,3100,58,28.416859
"DEbest","dixonpr",20,1,3150,59,24.682422
"DEbest","dixonpr",20,1,3200,60,24.682422
"DEbest","dixonpr",20,1,3250,61,24.682422
"DEbest","dixonpr",20,1,3300,62,24.682422
"DEbest","dixonpr",20,1,3350,63,22.065717
"DEbest","dixonpr",20,1,3400,64,22.008905
"DEbest","dixonpr",20,1,3450,65,16.182714
"DEbest","dixonpr",20,1,3500,66,11.304694
"DEbest","dixonpr",20,1,3550,67,11.304694
"DEbest","dixonpr",20,1,3600,68,11.078524
"DEbest","dixonpr",20,1,3650,69,11.078524
"DEbest","dixonpr",20,1,3700,70,11.078524
"DEbest","dixonpr",20,1,3750,71,6.866569
"DEbest","dixonpr",20,1,3800,72,6.866569
"DEbest","dixonpr",20,1,3850,73,6.122317
"DEbest","dixonpr",20,1,3900,74,6.122317
"DEbest","dixonpr",20,1,3950,75,6.122317
"DEbest","dixonpr",20,1,4000,76,6.122317
"DEbest","dixonpr",20,1,4050,77,6.122317
"DEbest","dixonpr",20,1,4100,78,4.986803
"DEbest","dixonpr",20,1,4150,79,4.986803
"DEbest","dixonpr",20,1,4200,80,4.986803
"DEbest","dixonpr",20,1,4250,81,4.986803
"DEbest","dixonpr",20,1,4300,82,4.542284
"DEbest","dixonpr",20,1,4350,83,4.542284
"DEbest","dixonpr",20,1,4400,84,3.518796
"DEbest","dixonpr",20,1,4450,85,3.518796
"DEbest","dixonpr",20,1,4500,86,3.518796
"DEbest","dixonpr",20,1,4550,87,3.518796
"DEbest","dixonpr",20,1,4600,88,3.518796
"DEbest","dixonpr",20,1,4650,89,3.494505
"DEbest","dixonpr",20,1,4700,90,3.494505
"DEbest","dixonpr",20,1,4750,91,3.343174
"DEbest","dixonpr",20,1,4800,92,3.213633
"DEbest","dixonpr",20,1,4850,93,3.045613
"DEbest","dixonpr",20,1,4900,94,2.973535
"DEbest","dixonpr",20,1,4950,95,2.811450
"DEbest","dixonpr",20,1,5000,96,2.811450
"DEbest","dixonpr",20,2,250,1,465016.763189
"DEbest","dixonpr",20,2,300,2,465016.763189
"DEbest","dixonpr",20,2,350,3,394836.181889
"DEbest","dixonpr",20,2,400,4,269489.930787
"DEbest","dixonpr",20,2,450,5,269489.930787
"DEbest","dixonpr",20,2,500,6,269489.930787
"DEbest","dixonpr",20,2,550,7,190385.108422
"DEbest","dixonpr",20,2,600,8,190385.108422
"DEbest","dixonpr",20,2,650,9,190385.108422
"DEbest","dixonpr",20,2,700,10,116668.817962
"DEbest","dixonpr",20,2,750,11,107746.177586
"DEbest","dixonpr",20,2,800,12,107746.177586
"DEbest","dixonpr",20,2,850,13,81196.090043
"DEbest","dixonpr",20,2,900,14,81196.090043
"DEbest","dixonpr",20,2,950,15,78319.571587
"DEbest","dixonpr",20,2,1000,16,28967.373608
"DEbest","dixonpr",20,2,1050,17,28967.373608
"DEbest","dixonpr",20,2,1100,18,25309.155088
"DEbest","dixonpr",20,2,1150,19,19153.245480
"DEbest","dixonpr",20,2,1200,20,16801.482203
"DEbest","dixonpr",20,2,1250,21,11317.807728
"DEbest","dixonpr",20,2,1300,22,11317.807728
"DEbest","dixonpr",20,2,1350,23,11317.807728
"DEbest","dixonpr",20,2,1400,24,11317.807728
"DEbest","dixonpr",20,2,1450,25,5916.903183
"DEbest","dixonpr",20,2,1500,26,5916.903183
"DEbest","dixonpr",20,2,1550,27,5916.903183
"DEbest","dixonpr",20,2,1600,28,2794.914954
"DEbest","dixonpr",20,2,1650,29,2436.830844
"DEbest","dixonpr",20,2,1700,30,2436.830844
"DEbest","dixonpr",20,2,1750,31,2436.830844
"DEbest","dixonpr",20,2,1800,32,2436.830844
"DEbest","dixonpr",20,2,1850,33,2436.830844
"DEbest","dixonpr",20,2,1900,34,2436.830844
"DEbest","dixonpr",20,2,1950,35,2252.938846
"DEbest","dixonpr",20,2,2000,36,1767.241723
"DEbest","dixonpr",20,2,2050,37,1620.881651
"DEbest","dixonpr",20,2,2100,38,1448.329474
"DEbest","dixonpr",20,2,2150,39,993.144368
"DEbest","dixonpr",20,2,2200,40,993.144368
"DEbest","dixonpr",20,2,2250,41,733.539395
"DEbest","dixonpr",20,2,2300,42,733.539395
"DEbest","dixonpr",20,2,2350,43,630.075149
"DEbest","dixonpr",20,2,2400,44,546.028513
"DEbest","dixonpr",20,2,2450,45,535.671485
"DEbest","dixonpr",20,2,2500,46,254.996541
"DEbest","dixonpr",20,2,2550,47,254.996541
"DEbest","dixonpr",20,2,2600,48,254.996541
"DEbest","dixonpr",20,2,2650,49,195.741936
"DEbest","dixonpr",20,2,2700,50,173.902107
"DEbest","dixonpr",20,2,2750,51,153.974024
"DEbest","dixonpr",20,2,2800,52,71.309085
"DEbest","dixonpr",20,2,2850,53,68.884607
"DEbest","dixonpr",20,2,2900,54,68.884607
"DEbest","dixonpr",20,2,2950,55,68.884607
"DEbest","dixonpr",20,2,3000,56,68.884607
"DEbest","dixonpr",20,2,3050,57,66.635651
"DEbest","dixonpr",20,2,3100,58,66.635651
"DEbest","dixonpr",20,2,3150,59,47.111596
"DEbest","dixonpr",20,2,3200,60,46.609687
"DEbest","dixonpr",20,2,3250,61,31.028350
"DEbest","dixonpr",20,2,3300,62,31.028350
"DEbest","dixonpr",20,2,3350,63,26.802119
"DEbest","dixonpr",20,2,3400,64,25.539867
"DEbest","dixonpr",20,2,3450,65,14.075906
"DEbest","dixonpr",20,2,3500,66,14.075906
"DEbest","dixonpr",20,2,3550,67,14.075906
"DEbest","dixonpr",20,2,3600,68,14.075906
"DEbest","dixonpr",20,2,3650,69,8.513840
"DEbest","dixonpr",20,2,3700,70,8.513840
"DEbest","dixonpr",20,2,3750,71,8.513840
"DEbest","dixonpr",20,2,3800,72,8.513840
"DEbest","dixonpr",20,2,3850,73,8.212377
"DEbest","dixonpr",20,2,3900,74,7.259013
"DEbest","dixonpr",20,2,3950,75,7.194747
"DEbest","dixonpr",20,2,4000,76,7.194747
"DEbest","dixonpr",20,2,4050,77,7.194747
"DEbest","dixonpr",20,2,4100,78,5.799011
"DEbest","dixonpr",20,2,4150,79,5.799011
"DEbest","dixonpr",20,2,4200,80,4.983997
"DEbest","dixonpr",20,2,4250,81,3.799732
"DEbest","dixonpr",20,2,4300,82,3.799732
"DEbest","dixonpr",20,2,4350,83,3.326707
"DEbest","dixonpr",20,2,4400,84,3.326707
"DEbest","dixonpr",20,2,4450,85,3.326707
"DEbest","dixonpr",20,2,4500,86,2.848654
"DEbest","dixonpr",20,2,4550,87,2.848654
"DEbest","dixonpr",20,2,4600,88,2.532058
"DEbest","dixonpr",20,2,4650,89,2.532058
"DEbest","dixonpr",20,2,4700,90,2.074706
"DEbest","dixonpr",20,2,4750,91,2.074706
"DEbest","dixonpr",20,2,4800,92,2.074706
"DEbest","dixonpr",20,2,4850,93,2.074706
"DEbest","dixonpr",20,2,4900,94,1.811646
"DEbest","dixonpr",20,2,4950,95,1.732909
"DEbest","dixonpr",20,2,5000,96,1.732909
"DEbest","dixonpr",20,3,250,1,468766.142662
"DEbest","dixonpr",20,3,300,2,445021.196052
"DEbest","dixonpr",20,3,350,3,250676.584769
"DEbest","dixonpr",20,3,400,4,250676.584769
"DEbest","dixonpr",20,3,450,5,232963.634533
"DEbest","dixonpr",20,3,500,6,124091.665859
"DEbest","dixonpr",20,3,550,7,124091.665859
"DEbest","dixonpr",20,3,600,8,124091.665859
"DEbest","dixonpr",20,3,650,9,124091.665859
"DEbest","dixonpr",20,3,700,10,103750.350965
"DEbest","dixonpr",20,3,750,11,50838.913079
"DEbest","dixonpr",20,3,800,12,48763.796691
"DEbest","dixonpr",20,3,850,13,48763.796691
"DEbest","dixonpr",20,3,900,14,24050.190297
"DEbest","dixonpr",20,3,950,15,24050.190297
"DEbest","dixonpr",20,3,1000,16,24050.190297
"DEbest","dixonpr",20,3,1050,17,24050.190297
"DEbest","dixonpr",20,3,1100,18,17414.872794
"DEbest","dixonpr",20,3,1150,19,14637.790028
"DEbest","dixonpr",20,3,1200,20,9290.566854
"DEbest","dixonpr",20,3,1250,21,7641.856565
"DEbest","dixonpr",20,3,1300,22,7641.856565
"DEbest","dixonpr",20,3,1350,23,7641.856565
"DEbest","dixonpr",20,3,1400,24,5605.786077
"DEbest","dixonpr",20,3,1450,25,4576.873455
"DEbest","dixonpr",20,3,1500,26,3087.491120
"DEbest","dixonpr",20,3,1550,27,3020.031979
"DEbest","dixonpr",20,3,1600,28,2594.397363
"DEbest","dixonpr",20,3,1650,29,2446.871019
"DEbest","dixonpr",20,3,1700,30,2446.871019
"DEbest","dixonpr",20,3,1750,31,2446.871019
"DEbest","dixonpr",20,3,1800,32,2446.871019
"DEbest","dixonpr",20,3,1850,33,1133.694170
"DEbest","dixonpr",20,3,1900,34,1133.694170
"DEbest","dixonpr",20,3,1950,35,1133.694170
"DEbest","dixonpr",20,3,2000,36,784.160119
"DEbest","dixonpr",20,3,2050,37,784.160119
"DEbest","dixonpr",20,3,2100,38,784.160119
"DEbest","dixonpr",20,3,2150,39,744.777823
"DEbest","dixonpr",20,3,2200,40,744.777823
"DEbest","dixonpr",20,3,2250,41,527.999465
"DEbest","dixonpr",20,3,2300,42,378.151853
"DEbest","dixonpr",20,3,2350,43,378.151853
"DEbest","dixonpr",20,3,2400,44,337.589021
"DEbest","dixonpr",20,3,2450,45,119.733919
"DEbest","dixonpr",20,3,2500,46,119.733919
"DEbest","dixonpr",20,3,2550,47,119.733919
"DEbest","dixonpr",20,3,2600,48,119.733919
"DEbest","dixonpr",20,3,2650,49,99.177769
"DEbest","dixonpr",20,3,2700,50,99.177769
"DEbest","dixonpr",20,3,2750,51,92.267008
"DEbest","dixonpr",20,3,2800,52,92.267008
"DEbest","dixonpr",20,3,2850,53,52.025838
"DEbest","dixonpr",20,3,2900,54,52.025838
"DEbest","dixonpr",20,3,2950,55,50.858822
"DEbest","dixonpr",20,3,3000,56,50.858822
"DEbest","dixonpr",20,3,3050,57,50.592996
"DEbest","dixonpr",20,3,3100,58,37.003326
"DEbest","dixonpr",20,3,3150,59,22.072284
"DEbest","dixonpr",20,3,3200,60,22.072284
"DEbest","dixonpr",20,3,3250,61,18.069372
"DEbest","dixonpr",20,3,3300,62,18.069372
"DEbest","dixonpr",20,3,3350,63,17.583205
"DEbest","dixonpr",20,3,3400,64,16.206640
"DEbest","dixonpr",20,3,3450,65,13.670974
"DEbest","dixonpr",20,3,3500,66,10.085866
"DEbest","dixonpr",20,3,3550,67,10.085866
"DEbest","dixonpr",20,3,3600,68,10.085866
"DEbest","dixonpr",20,3,3650,69,9.256130
"DEbest","dixonpr",20,3,3700,70,7.608410
"DEbest","dixonpr",20,3,3750,71,7.608410
"DEbest","dixonpr",20,3,3800,72,7.608410
"DEbest","dixonpr",20,3,3850,73,7.576033
"DEbest","dixonpr",20,3,3900,74,7.576033
"DEbest","dixonpr",20,3,3950,75,7.576033
"DEbest","dixonpr",20,3,4000,76,7.576033
"DEbest","dixonpr",20,3,4050,77,7.576033
"DEbest","dixonpr",20,3,4100,78,7.576033
"DEbest","dixonpr",20,3,4150,79,7.576033
"DEbest","dixonpr",20,3,4200,80,7.576033
"DEbest","dixonpr",20,3,4250,81,7.576033
"DEbest","dixonpr",20,3,4300,82,7.576033
"DEbest","dixonpr",20,3,4350,83,6.122219
"DEbest","dixonpr",20,3,4400,84,4.516172
"DEbest","dixonpr",20,3,4450,85,4.516172
"DEbest","dixonpr",20,3,4500,86,4.516172
"DEbest","dixonpr",20,3,4550,87,4.516172
"DEbest","dixonpr",20,3,4600,88,3.873513
"DEbest","dixonpr",20,3,4650,89,3.873513
"DEbest","dixonpr",20,3,4700,90,3.404867
"DEbest","dixonpr",20,3,4750,91,3.404867
"DEbest","dixonpr",20,3,4800,92,3.404867
"DEbest","dixonpr",20,3,4850,93,3.404867
"DEbest","dixonpr",20,3,4900,94,3.404867
"DEbest","dixonpr",20,3,4950,95,3.404867
"DEbest","dixonpr",20,3,5000,96,3.404867
"DEbest","dixonpr",20,4,250,1,408230.137011
"DEbest","dixonpr",20,4,300,2,351228.630718
"DEbest","dixonpr",20,4,350,3,272309.405772
"DEbest","dixonpr",20,4,400,4,118069.622760
"DEbest","dixonpr",20,4,450,5,118069.622760
"DEbest","dixonpr",20,4,500,6,118069.622760
"DEbest","dixonpr",20,4,550,7,118069.622760
"DEbest","dixonpr",20,4,600,8,56393.536067
"DEbest","dixonpr",20,4,650,9,56393.536067
"DEbest","dixonpr",20,4,700,10,56393.536067
"DEbest","dixonpr",20,4,750,11,56393.536067
"DEbest","dixonpr",20,4,800,12,56393.536067
"DEbest","dixonpr",20,4,850,13,34186.359763
"DEbest","dixonpr",20,4,900,14,17692.126438
"DEbest","dixonpr",20,4,950,15,17282.210547
